Material,Size_Lx_A,H_nm,Average_MFP_nm,Knudsen_number,Frequency_THz,Debye_frequency_THz,Normalized_frequency,Kappa_unexcited_W_mK,Kappa_excited_W_mK,Ratio_raw,Ratio_plotted,Relative_change_plotted_percent,Was_overridden_in_plot
Ge,100000,10000.0,37.734179,0.0037734178999999997,4.4,7.5,0.5866666666666667,52.51168623481974,49.888200811578216,0.9500399699314563,0.9500399699314563,-4.996003006854366,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,4.6,7.5,0.6133333333333333,52.51168623481974,49.442999598614826,0.9415618340176226,0.9415618340176226,-5.843816598237739,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,4.8,7.5,0.64,52.51168623481974,48.916341306389,0.9315324799825849,0.9315324799825849,-6.846752001741507,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,5.0,7.5,0.6666666666666666,52.51168623481974,47.84414216689988,0.9111141842399096,0.9111141842399096,-8.888581576009036,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,5.2,7.5,0.6933333333333334,52.51168623481974,46.98622066761925,0.8947764590439559,0.8947764590439559,-10.522354095604413,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,5.4,7.5,0.7200000000000001,52.51168623481974,45.190736940825985,0.860584379993889,0.860584379993889,-13.941562000611096,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,5.6,7.5,0.7466666666666666,52.51168623481974,41.211175918346065,0.7848000868617989,0.7848000868617989,-21.519991313820107,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,5.8,7.5,0.7733333333333333,52.51168623481974,40.88934865373019,0.7786714079392303,0.7786714079392303,-22.132859206076972,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,6.0,7.5,0.8,52.51168623481974,41.38894118296841,0.7881853383623396,0.7881853383623396,-21.18146616376604,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,6.2,7.5,0.8266666666666667,52.51168623481974,42.14850877395029,0.8026500726994789,0.8026500726994789,-19.734992730052113,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,6.4,7.5,0.8533333333333334,52.51168623481974,44.11296320801396,0.840059925151733,0.840059925151733,-15.9940074848267,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,6.6,7.5,0.88,52.51168623481974,47.07490170800856,0.8964652458026356,0.8964652458026356,-10.353475419736435,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,6.8,7.5,0.9066666666666666,52.51168623481974,48.120404821866366,0.9163751589823909,0.9163751589823909,-8.362484101760915,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,7.0,7.5,0.9333333333333333,52.51168623481974,48.317028002849845,0.920119528951853,0.920119528951853,-7.988047104814699,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,7.2,7.5,0.9600000000000001,52.51168623481974,47.70979179428924,0.9085556990294013,0.9085556990294013,-9.144430097059875,False
Ge,100000,10000.0,37.734179,0.0037734178999999997,7.4,7.5,0.9866666666666667,52.51168623481974,48.111683112303346,0.9162090681521704,0.9162090681521704,-8.37909318478296,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,0.4,7.5,0.05333333333333334,54.27861309004362,50.01921211114654,0.9215270852291104,0.9215270852291104,-7.847291477088958,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,0.6,7.5,0.08,54.27861309004362,51.8715489032863,0.9556535429016176,0.9556535429016176,-4.434645709838236,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,0.8,7.5,0.10666666666666667,54.27861309004362,52.219849911544195,0.9620704535120654,0.9620704535120654,-3.7929546487934562,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,1.0,7.5,0.13333333333333333,54.27861309004362,51.955298707604626,0.9571965042919426,0.9571965042919426,-4.2803495708057415,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,1.2,7.5,0.16,54.27861309004362,52.359401299647786,0.964641473296084,0.964641473296084,-3.535852670391604,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,1.4,7.5,0.18666666666666665,54.27861309004362,52.36824904937426,0.9648044794825501,0.9648044794825501,-3.5195520517449896,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,1.6,7.5,0.21333333333333335,54.27861309004362,52.23386136129697,0.9623285929330105,0.9623285929330105,-3.767140706698946,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,1.8,7.5,0.24000000000000002,54.27861309004362,51.89068435819176,0.9560060842400213,0.9560060842400213,-4.399391575997869,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,2.0,7.5,0.26666666666666666,54.27861309004362,51.670178499496025,0.9519436027921269,0.9519436027921269,-4.805639720787314,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,2.2,7.5,0.29333333333333333,54.27861309004362,52.207584549454864,0.9618444830719404,0.9618444830719404,-3.815551692805963,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,2.4,7.5,0.32,54.27861309004362,53.24146971057759,0.9808922277040223,0.9808922277040223,-1.910777229597771,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,2.6,7.5,0.3466666666666667,54.27861309004362,53.24587404010245,0.980973370704444,0.980973370704444,-1.9026629295555986,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,2.8,7.5,0.3733333333333333,54.27861309004362,54.2850857862635,1.0001192494769375,1.0001192494769375,0.011924947693753296,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,3.0,7.5,0.4,54.27861309004362,54.43702065531968,1.0029184158595443,1.0029184158595443,0.2918415859544332,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,3.2,7.5,0.4266666666666667,54.27861309004362,53.90990157627298,0.9932070572039308,0.9932070572039308,-0.6792942796069235,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,3.4,7.5,0.4533333333333333,54.27861309004362,52.979800444006734,0.9760713737493206,0.9760713737493206,-2.3928626250679375,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,3.6,7.5,0.48000000000000004,54.27861309004362,51.93949094609434,0.9569052705884566,0.9569052705884566,-4.309472941154335,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,3.8,7.5,0.5066666666666666,54.27861309004362,51.91839435966462,0.9565165984166987,0.9565165984166987,-4.348340158330133,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,4.0,7.5,0.5333333333333333,54.27861309004362,51.82540766239149,0.9548034614741819,0.9548034614741819,-4.519653852581806,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,4.2,7.5,0.56,54.27861309004362,51.92669646367913,0.9566695519197799,0.9566695519197799,-4.333044808022013,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,4.4,7.5,0.5866666666666667,54.27861309004362,51.563269443651734,0.9499739677967202,0.9499739677967202,-5.002603220327984,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,4.6,7.5,0.6133333333333333,54.27861309004362,51.17275990819979,0.9427794299627463,0.9427794299627463,-5.722057003725367,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,4.8,7.5,0.64,54.27861309004362,50.57666592306686,0.9317973147022836,0.9317973147022836,-6.820268529771645,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,5.0,7.5,0.6666666666666666,54.27861309004362,49.49086049494423,0.9117930189712674,0.9117930189712674,-8.820698102873259,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,5.2,7.5,0.6933333333333334,54.27861309004362,48.78337068555248,0.8987586069051727,0.8987586069051727,-10.124139309482727,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,5.4,7.5,0.7200000000000001,54.27861309004362,46.5647239976107,0.8578834525554986,0.8578834525554986,-14.211654744450142,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,5.6,7.5,0.7466666666666666,54.27861309004362,42.11026907406408,0.7758169687240665,0.7758169687240665,-22.418303127593354,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,5.8,7.5,0.7733333333333333,54.27861309004362,41.77982052784102,0.7697289622808128,0.7697289622808128,-23.02710377191872,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,6.0,7.5,0.8,54.27861309004362,42.31323705826567,0.7795563417965672,0.7795563417965672,-22.04436582034328,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,6.2,7.5,0.8266666666666667,54.27861309004362,42.95898366926695,0.7914532303543135,0.7914532303543135,-20.854676964568654,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,6.4,7.5,0.8533333333333334,54.27861309004362,45.205058161939,0.8328336998395232,0.8328336998395232,-16.716630016047684,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,6.6,7.5,0.88,54.27861309004362,48.40978519926565,0.8918758686585805,0.8918758686585805,-10.812413134141952,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,6.8,7.5,0.9066666666666666,54.27861309004362,49.47231330361461,0.9114513154848712,0.9114513154848712,-8.854868451512877,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,7.0,7.5,0.9333333333333333,54.27861309004362,49.54785044205663,0.9128429711323122,0.9128429711323122,-8.715702886768783,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,7.2,7.5,0.9600000000000001,54.27861309004362,48.64396754202069,0.8961903182994833,0.8961903182994833,-10.380968170051673,False
Ge,200000,20000.0,37.734179,0.0018867089499999999,7.4,7.5,0.9866666666666667,54.27861309004362,48.951121139565565,0.901849151126242,0.901849151126242,-9.815084887375802,False
Si,10,1.0,51.533727,51.533727,0.8,13.0,0.06153846153846154,1.692047305975446,1.778290416167445,1.050969680272787,1.050969680272787,5.096968027278703,False
Si,10,1.0,51.533727,51.533727,1.2,13.0,0.0923076923076923,1.692047305975446,1.729315717253036,1.0220256319938439,1.0220256319938439,2.2025631993843886,False
Si,10,1.0,51.533727,51.533727,1.6,13.0,0.12307692307692308,1.692047305975446,1.7580892522453069,1.0390307918913582,1.0390307918913582,3.9030791891358163,False
Si,10,1.0,51.533727,51.533727,2.0,13.0,0.15384615384615385,1.692047305975446,1.7248129910744898,1.0193645207101079,1.0193645207101079,1.9364520710107858,False
Si,10,1.0,51.533727,51.533727,2.4,13.0,0.1846153846153846,1.692047305975446,1.7731618254036043,1.0479386830035444,1.0479386830035444,4.7938683003544424,False
Si,10,1.0,51.533727,51.533727,2.8,13.0,0.21538461538461537,1.692047305975446,1.7551206600203055,1.0372763538124004,1.0372763538124004,3.7276353812400354,False
Si,10,1.0,51.533727,51.533727,3.2,13.0,0.24615384615384617,1.692047305975446,1.7590674692950476,1.0396089181921337,1.0396089181921337,3.9608918192133746,False
Si,10,1.0,51.533727,51.533727,3.6,13.0,0.27692307692307694,1.692047305975446,1.759749190307153,1.0400118153272775,1.0400118153272775,4.001181532727749,False
Si,10,1.0,51.533727,51.533727,4.0,13.0,0.3076923076923077,1.692047305975446,1.7507624642380484,1.0347006599964732,1.0347006599964732,3.4700659996473204,False
Si,10,1.0,51.533727,51.533727,4.4,13.0,0.3384615384615385,1.692047305975446,1.75158172370287,1.0351848423606,1.0351848423606,3.5184842360600044,False
Si,10,1.0,51.533727,51.533727,4.8,13.0,0.3692307692307692,1.692047305975446,1.749339187742984,1.0338595035524198,1.0338595035524198,3.3859503552419845,False
Si,10,1.0,51.533727,51.533727,5.2,13.0,0.4,1.692047305975446,1.756069715210667,1.037837245453556,1.037837245453556,3.7837245453556045,False
Si,10,1.0,51.533727,51.533727,5.6,13.0,0.43076923076923074,1.692047305975446,1.7640598184958205,1.0425593966942077,1.0425593966942077,4.255939669420772,False
Si,10,1.0,51.533727,51.533727,6.0,13.0,0.46153846153846156,1.692047305975446,1.7577011232299848,1.03880140763363,1.03880140763363,3.8801407633630047,False
Si,10,1.0,51.533727,51.533727,6.4,13.0,0.49230769230769234,1.692047305975446,1.7447625167042058,1.031154690854444,1.031154690854444,3.1154690854444,False
Si,10,1.0,51.533727,51.533727,6.8,13.0,0.5230769230769231,1.692047305975446,1.7633462741451067,1.0421376919651533,1.0421376919651533,4.213769196515327,False
Si,10,1.0,51.533727,51.533727,7.2,13.0,0.5538461538461539,1.692047305975446,1.758976790219306,1.0395553268561106,1.0395553268561106,3.955532685611063,False
Si,10,1.0,51.533727,51.533727,7.6,13.0,0.5846153846153845,1.692047305975446,1.7451199208047092,1.0313659166867486,1.0313659166867486,3.1365916686748596,False
Si,10,1.0,51.533727,51.533727,8.0,13.0,0.6153846153846154,1.692047305975446,1.7525595001582224,1.035762708270081,1.035762708270081,3.57627082700811,False
Si,10,1.0,51.533727,51.533727,8.4,13.0,0.6461538461538462,1.692047305975446,1.7512815740784684,1.0350074539250984,1.0350074539250984,3.500745392509841,False
Si,10,1.0,51.533727,51.533727,8.8,13.0,0.676923076923077,1.692047305975446,1.7450028806210771,1.0312967459353053,1.0312967459353053,3.1296745935305292,False
Si,10,1.0,51.533727,51.533727,9.2,13.0,0.7076923076923076,1.692047305975446,1.738018112449751,1.02716874777198,1.02716874777198,2.7168747771979973,False
Si,10,1.0,51.533727,51.533727,9.6,13.0,0.7384615384615384,1.692047305975446,1.7256314488874676,1.0198482292979751,1.0198482292979751,1.984822929797514,False
Si,10,1.0,51.533727,51.533727,10.0,13.0,0.7692307692307693,1.692047305975446,1.6951955036683597,1.0018605849149702,1.0018605849149702,0.18605849149702092,False
Si,10,1.0,51.533727,51.533727,10.4,13.0,0.8,1.692047305975446,1.7150881401716946,1.0136171335841972,1.0136171335841972,1.361713358419725,False
Si,10,1.0,51.533727,51.533727,10.8,13.0,0.8307692307692308,1.692047305975446,1.7324587899277002,1.0238831880229007,1.0238831880229007,2.388318802290068,False
Si,10,1.0,51.533727,51.533727,11.2,13.0,0.8615384615384615,1.692047305975446,1.7231777043128305,1.0183980661932133,1.0183980661932133,1.839806619321327,False
Si,10,1.0,51.533727,51.533727,11.6,13.0,0.8923076923076922,1.692047305975446,1.7495823764988083,1.0340032281131726,1.0340032281131726,3.400322811317258,False
Si,10,1.0,51.533727,51.533727,12.0,13.0,0.9230769230769231,1.692047305975446,1.761021704096959,1.0407638710087659,1.0407638710087659,4.076387100876588,False
Si,10,1.0,51.533727,51.533727,12.4,13.0,0.9538461538461539,1.692047305975446,1.7667458799197826,1.0441468590627103,1.0441468590627103,4.414685906271032,False
Si,10,1.0,51.533727,51.533727,12.8,13.0,0.9846153846153847,1.692047305975446,1.7657691516795813,1.0435696126484098,1.0435696126484098,4.356961264840975,False
Si,10,1.0,51.533727,51.533727,13.2,13.0,1.0153846153846153,1.692047305975446,1.7540232528333428,1.0366277861375564,1.0366277861375564,3.662778613755635,False
Si,20,2.0,51.533727,25.7668635,0.8,13.0,0.06153846153846154,3.115244734480536,3.3117873148094645,1.0630905746035075,1.0630905746035075,6.309057460350753,False
Si,20,2.0,51.533727,25.7668635,1.2,13.0,0.0923076923076923,3.115244734480536,3.226069960369359,1.035575126622372,1.035575126622372,3.5575126622372055,False
Si,20,2.0,51.533727,25.7668635,1.6,13.0,0.12307692307692308,3.115244734480536,3.2745516879974876,1.05113786141862,1.05113786141862,5.113786141861998,False
Si,20,2.0,51.533727,25.7668635,2.0,13.0,0.15384615384615385,3.115244734480536,3.213186990317713,1.0314396666024728,1.0314396666024728,3.143966660247277,False
Si,20,2.0,51.533727,25.7668635,2.4,13.0,0.1846153846153846,3.115244734480536,3.3000569982451267,1.0593251187359467,1.0593251187359467,5.93251187359467,False
Si,20,2.0,51.533727,25.7668635,2.8,13.0,0.21538461538461537,3.115244734480536,3.262814881469637,1.0473703222593547,1.0473703222593547,4.737032225935467,False
Si,20,2.0,51.533727,25.7668635,3.2,13.0,0.24615384615384617,3.115244734480536,3.264341859008313,1.0478604852060327,1.0478604852060327,4.78604852060327,False
Si,20,2.0,51.533727,25.7668635,3.6,13.0,0.27692307692307694,3.115244734480536,3.265717102636465,1.0483019412537489,1.0483019412537489,4.830194125374887,False
Si,20,2.0,51.533727,25.7668635,4.0,13.0,0.3076923076923077,3.115244734480536,3.2444458279510497,1.041473818105035,1.041473818105035,4.147381810503492,False
Si,20,2.0,51.533727,25.7668635,4.4,13.0,0.3384615384615385,3.115244734480536,3.244411838477628,1.0414629074137993,1.0414629074137993,4.146290741379932,False
Si,20,2.0,51.533727,25.7668635,4.8,13.0,0.3692307692307692,3.115244734480536,3.2407801331319375,1.0402971224899074,1.0402971224899074,4.0297122489907355,False
Si,20,2.0,51.533727,25.7668635,5.2,13.0,0.4,3.115244734480536,3.2555803712555305,1.045048029524523,1.045048029524523,4.5048029524523026,False
Si,20,2.0,51.533727,25.7668635,5.6,13.0,0.43076923076923074,3.115244734480536,3.2735161088489866,1.0508054383710699,1.0508054383710699,5.080543837106988,False
Si,20,2.0,51.533727,25.7668635,6.0,13.0,0.46153846153846156,3.115244734480536,3.2588959377180053,1.04611233321334,1.04611233321334,4.611233321333996,False
Si,20,2.0,51.533727,25.7668635,6.4,13.0,0.49230769230769234,3.115244734480536,3.2331790813791645,1.0378571691634024,1.0378571691634024,3.7857169163402427,False
Si,20,2.0,51.533727,25.7668635,6.8,13.0,0.5230769230769231,3.115244734480536,3.276044123472434,1.051616936291431,1.051616936291431,5.161693629143094,False
Si,20,2.0,51.533727,25.7668635,7.2,13.0,0.5538461538461539,3.115244734480536,3.2625198619118954,1.0472756203714175,1.0472756203714175,4.727562037141753,False
Si,20,2.0,51.533727,25.7668635,7.6,13.0,0.5846153846153845,3.115244734480536,3.230422873048674,1.036972420591329,1.036972420591329,3.6972420591329103,False
Si,20,2.0,51.533727,25.7668635,8.0,13.0,0.6153846153846154,3.115244734480536,3.2381293977451944,1.0394462309508241,1.0394462309508241,3.9446230950824113,False
Si,20,2.0,51.533727,25.7668635,8.4,13.0,0.6461538461538462,3.115244734480536,3.2304180560918287,1.0369708743382235,1.0369708743382235,3.6970874338223547,False
Si,20,2.0,51.533727,25.7668635,8.8,13.0,0.676923076923077,3.115244734480536,3.2130181728070455,1.0313854758325474,1.0313854758325474,3.138547583254736,False
Si,20,2.0,51.533727,25.7668635,9.2,13.0,0.7076923076923076,3.115244734480536,3.196359846949103,1.0260381187939294,1.0260381187939294,2.6038118793929366,False
Si,20,2.0,51.533727,25.7668635,9.6,13.0,0.7384615384615384,3.115244734480536,3.168118093110638,1.016972457426822,1.016972457426822,1.6972457426821963,False
Si,20,2.0,51.533727,25.7668635,10.0,13.0,0.7692307692307693,3.115244734480536,3.1182507972389235,1.000964952359959,1.000964952359959,0.09649523599590815,False
Si,20,2.0,51.533727,25.7668635,10.4,13.0,0.8,3.115244734480536,3.1485239233067173,1.0106826884121933,1.0106826884121933,1.068268841219333,False
Si,20,2.0,51.533727,25.7668635,10.8,13.0,0.8307692307692308,3.115244734480536,3.1802468492400133,1.020865813218465,1.020865813218465,2.0865813218464924,False
Si,20,2.0,51.533727,25.7668635,11.2,13.0,0.8615384615384615,3.115244734480536,3.171553370769927,1.0180751886572983,1.0180751886572983,1.8075188657298291,False
Si,20,2.0,51.533727,25.7668635,11.6,13.0,0.8923076923076922,3.115244734480536,3.231058377586914,1.0371764188619004,1.0371764188619004,3.7176418861900373,False
